BinBase name,L1_SAT_440,L2_SAT_440,L3_SAT_440,normL1_SAT_440,normL2_SAT_440,normL3_SAT_440
400202,4026,10200,4431,1.7191566924086254e-5,4.019202298517172e-5,1.724506730069461e-5
396760,2087,1373,1377,8.91177351479583e-6,5.410161525356938e-6,5.359164448895617e-6
396036,9507,239542,254447,4.059618150702634e-5,9.438899578347064e-4,9.902856329180414e-4
391901,39072,26026,28967,1.6684274785342727e-4,1.0255270492275286e-4,1.1273704908580924e-4
391335,973,3071,3376,4.1548421801132455e-6,1.2100951234064937e-5,1.3139098895767322e-5
390198,16673,21753,6409,7.119597499386243e-5,8.571539960749416e-5,2.4943271570785772e-5
390194,289067,2559460,2728590,0.0012343553591765628,0.010085281877414472,0.010619435383886777
390145,14369,13461,25722,6.135758200004854e-5,5.304164915719574e-5,1.0010779081662531e-4
390130,9934,28278,28284,4.2419529514126395e-5,1.1142647313477313e-4,1.1007887238385159e-4
389549,3856,7862,4117,1.6465643829924638e-5,3.097938085386471e-5,1.602300656216649e-5
385008,42410,42127,46581,1.81096461314083e-4,1.6599699532316952e-4,1.8128920783878484e-4
384914,7807,9414,7344,3.3336950565410185e-5,3.709487297866731e-5,2.8582210394109956e-5
383524,18395,26653,37073,7.85491489241348e-5,1.0502333221801783e-4,1.442848973230989e-4
382948,10100,14869,5538,4.3128372064895973e-5,5.858972448691356e-5,2.1553415190983243e-5
382947,4377,4330,484,1.869038460673759e-5,1.7061907796646426e-5,1.8836859791325189e-6
382905,34818,50879,32989,1.4867758995599484e-4,2.00483327202211e-4,1.283903238958733e-4
382622,2115,6439,1807,9.031337318540096e-6,2.5372199607992228e-5,7.032687116306739e-6
382616,98244,209900,146078,4.195152262518455e-4,8.270887867242691e-4,5.685228935118184e-4
382613,62007,86041,76184,2.647783135275252e-4,3.390354754575647e-4,2.9650151370709055e-4
382601,2719,3177,2167,1.1610499370737836e-5,1.2518633041557897e-5,8.433775861116051e-6
381736,311715,10563,9267,0.001331065395862282,4.1622386156114594e-5,3.60663594392997e-5
381214,21703,2388,57086,9.267475830935022e-5,9.409661851822555e-6,2.2217375579495656e-4
380652,2412,4929,5352,1.0299567665398919e-5,1.9422204048422688e-5,2.082951933949843e-5
380602,6717,5241,4306,2.8682502491079824e-5,2.0651607104439704e-5,1.6758578153191376e-5
380297,1982,91041,15342,8.463409250754833e-6,3.587374475091195e-4,5.970973200795683e-5
380205,9196,28154,16153,3.926816925829538e-5,1.1093786422789457e-4,6.286607359695781e-5
379924,93627,102777,93049,3.9980000904158564e-4,4.0498191630852884e-4,3.6213862948822676e-4
379876,1625,3279,1866,6.938970753015441e-6,1.2920553271409615e-5,7.262309993928265e-6
379063,9107,18557,22758,3.8888127167822535e-5,7.312189907214035e-5,8.857216015102865e-5
378996,4521,12885,7083,1.930528416885096e-5,5.077198197685663e-5,2.7566421054123205e-5
377666,2451,2374,1934,1.0466102963471289e-5,9.354496330078203e-6,7.526960090170024e-6
377276,456,2463,818,1.947181946692333e-6,9.705191432595878e-6,3.183584981261158e-6
377232,94008,95882,76103,4.0142693079967727e-4,3.7781289684943477e-4,2.9618626873950844e-4
377204,34495,37460,47288,1.4729833607708776e-4,1.476071746102483e-4,1.8404079045706312e-4
376958,10770,15876,15859,4.598936308306234e-5,6.255770165809669e-5,6.17218511220302e-5
374861,36095,648274,121709,1.5413055343390297e-4,0.002554455245949923,4.7368086122776806e-4
371572,194,9982,853,8.284063545138434e-7,3.9333017003723934e-5,3.319801942562063e-6
371569,4480,4942,3050,1.913020859908257e-5,1.947342917575673e-5,1.187033519907889e-5
371565,16991,21751,98967,7.255387819352945e-5,8.570751881867354e-5,3.8517097168761985e-4
371564,13560,3708,19410,5.790304209900885e-5,1.4610982473433013e-5,7.554203482430205e-5
371554,33719,16542,37043,1.439847106590324e-4,6.518200433536379e-5,1.4416813992769814e-4
371553,2518,3708,19331,1.0752202065287926e-5,1.4610982473433013e-5,7.523457368308001e-5
371547,90324,169206,180180,3.8569575033561024e-4,6.667383765910751e-4,7.012449167770605e-4
371541,625,1481,499,2.6688349050059386e-6,5.835724121670521e-6,1.9420646768329067e-6
371280,10864,13795,13441,4.639075585277523e-5,5.4357740890239596e-5,5.231120505272766e-5
371271,7145,32992,5501,3.051012063402789e-5,1.3000149238497896e-4,2.1409414403322287e-5
370221,4521,12885,7083,1.930528416885096e-5,5.077198197685663e-5,2.7566421054123205e-5
370173,2901,1196,10968,1.2387664095075565e-5,4.7127117147319e-6,4.2686503758523697e-5
370157,330,60,3067,1.4091448298431356e-6,2.3642366461865717e-7,1.193649772313933e-5
367427,7076,8227,5663,3.0215481260515236e-5,3.241762481362821e-5,2.2039904338486478e-5
367202,24577,24792,24502,1.0494712873652953e-4,9.769025822042915e-5,9.535965673699376e-5
366123,505,1132,984,2.1564186032447985e-6,4.460526472471999e-6,3.829642569145452e-6
361344,1753,5292,4664,7.485548141560657e-6,2.0852567219365562e-5,1.8151883071640635e-5
360157,28958,26900,5448,1.2365459388665915e-4,1.0599660963736463e-4,2.1203143004780916e-5
360148,26376,34956,26451,1.1262910312709863e-4,1.3774042700682968e-4,1.0294499552486417e-4
360106,2386,3116,3500,1.0188544133350671e-5,1.227826898252893e-5,1.362169613009053e-5
359906,30536,28498,5727,1.3039286825481815e-4,1.1229335990504154e-4,2.2288986782008133e-5
357445,59934,1091,217222,2.559263219146015e-4,4.2989703016492495e-6,8.454091647915786e-4
356187,6493,5041,4619,2.7725992061125696e-5,1.9863528222377513e-5,1.7976746978539474e-5
355602,973,3231,3376,4.1548421801132455e-6,1.273141433971469e-5,1.3139098895767322e-5
354270,15630,16533,9276,6.674222330438852e-5,6.514654078567098e-5,3.610138665791993e-5
354256,28148,43716,81800,1.2019578384977146e-4,1.7225828204115362e-4,3.183584981261158e-4
354254,5058,12430,2316,2.1598347119232062e-5,4.897910252016515e-5,9.013670924939905e-6
354252,105037,104320,216408,4.485222590673741e-4,4.110619448836386e-4,8.422411474630375e-4
354246,28667,198177,216668,1.224119843548884e-4,7.808955430521937e-4,8.432530448898442e-4
353481,16551,254332,481026,7.067501842040527e-5,0.0010021683911632052,0.001872111429335122
351741,4763,3557,3386,2.033865704406926e-5,1.401598291747606e-5,1.317801802756758e-5
351285,3745,45087,59446,1.5991658750795584e-5,1.7766056277768993e-4,2.313586708998176e-4
351222,6551,5641,8974,2.797365994031025e-5,2.2227764868564087e-5,3.492602887755212e-5
350330,1447,968,1668,6.178886572069749e-6,3.8143017891810026e-6,6.491711184283144e-6
350308,6168,4501,12125,2.633819791052261e-5,1.7735715240809598e-5,4.718944730781362e-5
348293,330,60,3089,1.4091448298431356e-6,2.3642366461865717e-7,1.20221198130999e-5
347607,163802,22109,301476,6.994567921756524e-4,8.711818001756486e-5,0.0011733184178614779
346922,428,1935,3085,1.8276181429480669e-6,7.624663183951694e-6,1.2006552160379795e-5
346416,4881,11032,7458,2.084253307413438e-5,4.347043113455043e-5,2.9025888496632906e-5
346408,1968,1899,2645,8.4036273488827e-6,7.4828089851805e-6,1.0294110361168414e-5
346346,1897,2039,4105,8.100447703674025e-6,8.034464202624032e-6,1.5976303604006177e-5
346256,41082,14743,33072,1.7542572090792637e-4,5.809323479121438e-5,1.2871335268981542e-4
346225,6946,33406,32945,2.9660363600274e-5,1.316328156708477e-4,1.2821907971595213e-4
344676,16824,16898,23888,7.184076550691186e-5,6.658478474543449e-5,9.297002204445788e-5
342924,88223,22935,40885,3.767241949189423e-4,9.037294580048171e-5,1.591208703653575e-4
342840,16880,18099,25328,7.20798931144004e-5,7.131719843221794e-5,9.857437702369512e-5
342183,1182,1091,2239,5.047300572347232e-6,4.2989703016492495e-6,8.713993610077914e-6
341344,18385,15712,27739,7.85064475656547e-5,6.191147697480569e-5,1.0795777970073748e-4
328993,6493,5309,4783,2.7725992061125696e-5,2.091955392434085e-5,1.8615020740063716e-5
328824,9821,3296,10024,4.193700416330132e-5,1.2987539976384901e-5,3.9012537716579276e-5
324432,7253,8830,6536,3.0971295305612915e-5,3.479368264304571e-5,2.5437544544649058e-5
323841,11951,12303,6139,5.103239351956156e-5,4.847867243005565e-5,2.3892455012178788e-5
321802,17535,10207,9092,7.487683209484662e-5,4.0219605746043896e-5,3.538527463279517e-5
320847,13324,4829,44723,5.6895290038878605e-5,1.9028164607391592e-5,1.740580331502968e-4
320842,1886,800,1411,8.05347620934592e-6,3.1523155282487624e-6,5.491489497016496e-6
250667,3538,4960,6301,1.5107740630257618e-5,1.9544356275142327e-5,2.452294494734298e-5
250558,5714,5377,6708,2.4399556235526295e-5,2.1187500744241996e-5,2.6106953611613506e-5
242849,2805,25084,3154,1.1977731053666653e-5,9.884085338823994e-5,1.227509416980158e-5
241382,3995,5029,3636,1.705919271279796e-5,1.9816243489453783e-5,1.4150996322574047e-5
237707,11533,7975,14216,4.9247476735093586e-5,3.142464542222985e-5,5.5327437767247705e-5
234465,14482,57955,120953,6.184010735087361e-5,2.2836555804957127e-4,4.707385748636685e-4
232320,17809,30567,24753,7.604684931720123e-5,1.204460359399749e-4,9.633652694518025e-5
230854,11010,43639,40360,4.701419568658462e-5,1.7195487167155968e-4,1.5707761594584393e-4
228851,33652,45434,44447,1.4369861155721575e-4,1.7902787963806785e-4,1.7298386511260965e-4
228833,12140,12693,5282,5.1839449194835357e-5,5.001542625007692e-5,2.0557085416896622e-5
228307,9113,8204,6847,3.891374798291059e-5,3.232699574219106e-5,2.66479295436371e-5
227159,13534,30540,20395,5.77920185669606e-5,1.2033964529089651e-4,7.937556930662753e-5
224423,2134,2497,1441,9.112469899652277e-6,9.83916484254645e-6,5.608246892417272e-6
224377,36847,45122,14650,1.5734169559160612e-4,1.7779847658205082e-4,5.701652808737893e-5
223738,1497,3676,2829,6.3923933644702245e-6,1.4484889852303063e-5,1.1010222386293174e-5
223237,1674,3519,3118,7.1482074095679065e-6,1.3866247929884243e-5,1.2134985295320648e-5
223227,10859,106094,10729,4.636940517353518e-5,4.1805220456753026e-4,4.175633650849751e-5
223171,1687,2018,1083,7.20371917559203e-6,7.951715920007504e-6,4.214941973968013e-6
223160,7527,4230,8395,3.2141312527967525e-5,1.666786835561533e-5,3.267261114631714e-5
223108,7354,14479,9764,3.1402579026261876e-5,5.705297066689229e-5,3.800064028977255e-5
222288,3680,4249,12605,1.5714099920674967e-5,1.674273584941124e-5,4.9057565634226037e-5
219979,18469,12513,27258,7.886513897688749e-5,4.930615525622096e-5,1.0608576946114504e-4
219417,21653,30019,19723,9.246125151694975e-5,1.1828669980312449e-4,7.676020364965015e-5
215929,562,761,2553,2.39981634658134e-6,2.9986401462466354e-6,9.936054348606036e-6
215683,5612,12498,24483,2.3964002379029326e-5,4.924704934006629e-5,9.528571038657326e-5
215676,6714,6404,5962,2.8669692083535798e-5,2.5234285803631344e-5,2.320358637931421e-5
215644,11757,19685,20436,5.020398716504772e-5,7.756666396697111e-5,7.953513774700859e-5
214058,6208,6019,9454,2.6509003344442988e-5,2.3717233955661627e-5,3.6794147203964533e-005
212017,4921,30821,41157,2.1013338508054758e-5,1.2144689612019388e-4,1.6017947075032456e-4
211126,5284,2497,5923,2.2563397820882208e-5,9.83916484254645e-6,2.3051801765293202e-5
210861,7460,21802,10408,3.1855213426150883e-5,8.59084789335994e-5,4.050703237770921e-5
210845,4257,2793,2271,1.817796830497645e-5,1.1005521587998492e-5,8.838534831838741e-6
210842,10719,5424,8790,4.5771586154813854e-5,2.137269928152661e-5,3.420991685242736e-5
210393,67356,71123,38607,2.87619270178528e-4,2.802526716445459e-4,1.502550921412586e-4
210312,97099,92643,50994,4.146259207058746e-4,3.6504995935443763e-4,1.9846422070223898e-4
210297,54140,62644,40268,2.3118515481123443e-4,2.4684206743951935e-4,1.5671955993328156e-4
210259,49715,109385,29168,2.122898036837924e-4,4.3102004257186357e-4,1.1351932363499445e-4
210228,15222,12906,42357,6.500000787840064e-5,5.0854730259473156e-5,1.648497665663556e-4
209687,414661,403412,486489,0.0017706588008714681,0.0015896023898523623,0.0018933729510376034
209676,172994,135411,169467,7.387078808905558e-4,5.335727474946165e-4,6.595508508794434e-4
209172,4234397,4226924,4876989,0.018081450424403893,0.016655747702409216,0.018980817767941166
208244,17081,13029,10989,7.293819041985031e-5,5.133939877194141e-5,4.2768233935304235e-5
205795,851,3139,642,3.633885606656086e-6,1.236889805396608e-5,2.4986082615766057e-6
199152,2817,1166,5395,1.2028972683842768e-5,4.594499882422571e-6,2.0996871606239545e-5
190197,23302,13061,26853,9.950270553031742e-5,5.146549139307136e-5,1.0450954462323457e-4
190007,701,3030,4100,2.993365229454661e-6,1.1939395063242188e-5,1.595684403810605e-5
189939,8316,6931,7907,3.551044971204702e-5,2.7310873657865214e-5,3.077335751446452e-5
189234,2428,2004,3796,1.036788983896707e-5,7.89655039826315e-6,1.4773702431378186e-5
188923,30010,56046,22219,1.2814677679876517e-4,2.2084334512028768e-4,8.64744189469947e-5
187931,7430,20182,12459,3.17271093507106e-5,7.952503998889565e-5,4.848934630994226e-5
187846,2234,2245,1000,9.539483484453228e-6,8.84618545114809e-6,3.891913180025866e-6
187839,792,527,829,3.3819475916235256e-6,2.076587854233872e-6,3.2263960262414424e-6
187836,1406,1201,1582,6.00381100230136e-6,4.732413686783454e-6,6.1570066508009195e-6
183432,621,1371,1242,2.651754361613901e-6,5.402280736536316e-6,4.833756169592125e-6
170841,56437,53220,86983,2.4099365685411225e-4,2.097077905167489e-4,3.385302841381899e-4
170728,44071,75107,56506,1.8818915695762676e-4,2.9595120297522476e-4,2.1991644615054157e-4
170630,31752,29557,59917,1.355853534459977e-4,1.1646623758556084e-4,2.3319176200760979e-4
170487,26086,65420,32321,1.1139076373117587e-4,2.577806023225425e-4,1.25790525891616e-4
170319,34342,50531,32723,1.4664500529234232e-4,1.9911206994742276e-4,1.273550749899864e-4
170278,2112,6790,4661,9.018526910996069e-6,2.675527804601137e-5,1.814020733210056e-5
170275,2484,23813,15748,1.0607017446455603e-5,9.383261209273473e-5,6.128984875904733e-5
170242,1353,1055,1434,5.777493802356856e-6,4.157116102878055e-6,5.581003500157092e-6
169614,13402,8958,13001,5.7228360635023345e-5,3.529805312756552e-5,5.0598763253516276e-5
169611,17803,8583,23384,7.602122850211317e-5,3.382040522369891e-5,9.100849780172484e-5
169610,35555,13976,34571,1.5182468007597785e-4,5.507095227850588e-5,1.345473305466742e-4
168880,1543,2376,2029,6.588819613478662e-6,9.362377118898824e-6,7.896691842272482e-6
163829,32485,44384,2858,1.3871536302258866e-4,1.7489046550724134e-4,1.1123087868513924e-5
163410,14367,39980,21644,6.134904172835252e-5,1.575369685242319e-4,8.423656886847984e-5
161401,85410,19813,63515,3.6471230277849157e-4,7.807103445149091e-5,2.4719486562934284e-4
161388,3739,1826,2349,1.596603793570753e-5,7.1951601932278e-6,9.142104059880758e-6
160575,8354,11583,9462,3.567271487427138e-5,4.564158845463177e-5,3.682528250940474e-5
146435,6114,6400,1955,2.6107610574730094e-5,2.52185242259901e-5,7.608690266950567e-6
146430,4892,6324,5583,2.0889504568462484e-5,2.4919054250806467e-5,2.1728551284084408e-5
146264,4339,5450,4826,1.852811944451323e-5,2.1475149536194693e-5,1.8782373006804827e-5
138111,1962,5177,3303,8.378006533794642e-6,2.0399421862179805e-5,1.2854989233625434e-5
135765,30810,34586,27793,1.3156288547717276e-4,1.3628248107501462e-4,1.0816794301245889e-4
135325,8059,20209,12503,3.441302479910858e-5,7.963143063797405e-5,4.86605904898634e-5
135323,6682,4681,3104,2.8533047736399492e-5,1.844498623466557e-5,1.2080498510800287e-5
135260,31980,36924,46234,1.3655894441934387e-4,1.4549512320632163e-4,1.7993871396531586e-4
135163,500,440,969,2.135067924004751e-6,1.7337735405368194e-6,3.771263871445064e-6
134328,106774,85576,72279,4.5593948503536657e-4,3.372031920567701e-4,2.8130359273908953e-4
133924,40128,1883,1709,1.713520113089253e-4,7.419762674615525e-6,6.651279624664204e-6
133605,16776,11959,12417,7.163579898620741e-5,4.7123176752908685e-5,4.832588595638117e-5
133467,32898,40891,19104,1.404789291278166e-4,1.6112666783202518e-4,7.435110939121414e-5
132335,85093,19278,45735,3.6335866971467254e-4,7.596292344197456e-5,1.7799664928848296e-4
132248,6111,6338,4879,2.609480016718607e-5,2.497421977255082e-5,1.8988644405346197e-5
131989,12366,10143,10769,5.2804499896485505e-5,3.996742050378399e-5,4.1912013035698546e-5
131524,10693,39511,42618,4.56605626227656e-5,1.5568892354579606e-4,1.6586555590634235e-4
131446,437316,1042198,829748,0.0018673987285081233,0.004106671173637255,0.003229307177300102
131427,477,2981,994,2.0368547995005325e-6,1.174631573713695e-5,3.868561700945711e-6
131421,408961,312490,617622,0.001746319026537814,0.0012313338492780698,0.002403731202073935
130738,16493,4453,11090,7.042735054122072e-5,1.7546576309114672e-5,4.316131716648685e-5
130659,15854,28008,14212,6.769873373434264e-5,1.1036256664398917e-4,5.53118701145276e-5
130582,31595,76057,33852,1.349149421178602e-4,2.9969457766502013e-4,1.317490449702356e-4
130549,6201,5380,5465,2.647911239350692e-5,2.1199321927472928e-5,2.1269305528841355e-5
130548,46470,69692,60629,1.9843321285700156e-4,2.7461396724339095e-4,2.359628041917882e-4
130530,35930,50694,47903,1.534259810189814e-4,1.9975435423630344e-4,1.8643431706277905e-4
130528,5250,12285,4603,2.2418213202049884e-5,4.840774533067006e-5,1.791447636765906e-5
130463,60286,39460,3536,2.5742940973310085e-4,1.554879634308702e-4,1.376180500457146e-5
128059,6873,5326,3658,2.934864368336931e-5,2.0986540629316134e-5,1.4236618412534616e-5
127630,3825,4279,2956,1.6333269618636344e-5,1.6860947681720568e-5,1.1504495360156459e-5
125960,19686,33683,124114,8.406189430391505e-5,1.3272430492250383e-4,4.830409124257303e-4
125942,9019,11748,15435,3.8512355213197696e-5,4.6291753532333076e-5,6.0071679933699236e-5
125898,306,1017,413,1.3066615694909076e-6,4.007381115286239e-6,1.6073601433506824e-6
125897,30764,62644,40268,1.3136645922816431e-4,2.4684206743951935e-4,1.5671955993328156e-4
125868,17081,13029,37591,7.293819041985031e-5,5.133939877194141e-5,1.4630090835035232e-4
125802,24653,21111,47470,1.0527165906097825e-4,8.318566639607452e-5,1.8474911865582784e-4
124996,14275,12051,19287,6.095618923033564e-5,4.7485693038657295e-5,7.506332950315887e-5
121191,2688,3400,3051,1.1478125159449542e-5,1.3397340995057241e-5,1.1874227112258916e-5
118967,604,943,864,2.579162052197739e-6,3.7157919289232287e-6,3.362612987542348e-6
118602,14225,20785,22401,6.0742682437935164e-5,8.190109781831316e-5,8.718274714575941e-5
118128,7723,5121,2262,3.297825915417738e-5,2.017875977520239e-5,8.803507613218508e-6
118125,2175,4599,3674,9.287545469420667e-6,1.8121873893020073e-5,1.429888902341503e-5
118060,140956,29649,60062,6.019012685920274e-4,1.1682875387130944e-4,2.3375608941871354e-4
117962,7752,5266,4023,3.310209309376966e-5,2.075011696469748e-5,1.5657166723244056e-5
117769,43209,45791,25508,1.8450829985664258e-4,1.8043460044254886e-4,9.927492139609978e-5
117750,40696,7902,41685,1.7377744847059469e-4,3.113699663027715e-5,1.622344009093782e-4
117745,15975,18210,20931,6.82154201719518e-5,7.175458221176245e-5,8.146163477112139e-5
117300,1628,2904,3027,6.951781160559469e-6,1.1442905367543007e-5,1.1780821195938296e-5
117249,26195,28630,7199,1.118562085386089e-4,1.1281349196720259e-4,2.8017882983006207e-5
117245,6156,6845,3857,2.6286956280346493e-5,2.6971999738578472e-5,1.5011109135359764e-5
117242,5842,5738,5786,2.4946133624071512e-5,2.260998312636425e-5,2.2518609659629658e-5
117235,39255,108813,8925,1.67624182713613e-4,4.2876613696916574e-4,3.473532513173085e-5
117213,45169,33161,81578,1.928777661187412e-4,1.306674190403215e-4,3.174944934001501e-4
117212,11029,16539,39144,4.70953282676968e-5,6.517018315213285e-5,1.5234504951893249e-4
117201,67673,25165,110611,2.8897290324234704e-4,9.916002533547514e-5,4.30488408755841e-4
117200,12087,17364,23515,5.161313199489085e-5,6.842100854063939e-5,9.151833842830823e-5
117199,1388478,1667064,418978,0.005928989681972537,0.0065688896672306185,0.001630626000340877
117196,1453,3148,3923,6.204507387157807e-6,1.240436160365888e-5,1.5267975405241472e-5
117195,9936294,11576036,9746434,0.042429325205761724,0.04561414754795836,0.037932274942852215
117192,60500,53479,85124,2.583432188045749e-4,2.1072835266901945e-4,3.312952175365218e-4
117191,511,1074,3496,2.1820394183328557e-6,4.2319835966739635e-6,1.3606128477370427e-5
117190,4249,14591,82115,1.8143807218192373e-5,5.749429484084711e-5,3.1958445077782396e-4
117182,178923,67225,7534,7.640255163334041e-4,2.648930142331538e-4,2.932167389831487e-5
116942,73583,40247,48641,3.1420940610408317e-4,1.5858905383178492e-4,1.8930654898963813e-4
115895,21305,23777,6974,9.097524424184244e-5,9.369075789396354e-5,2.7142202517500388e-5
114282,6444,3904,3994,2.751675540457323e-5,1.538329977785396e-5,1.554430124102331e-5
113559,5842,14647,10225,2.4946133624071512e-5,5.771495692782453e-5,3.9794812265764475e-5
113534,3768,9991,7774,1.6089871875299803e-5,3.9368480553416734e-5,3.025573306152108e-5
112543,2022,1744,3909,8.634214684675213e-6,6.872047851582302e-6,1.5213488620721109e-5
112530,3333,10018,5417,1.423236278141567e-5,3.947487120249513e-5,2.1082493696200114e-5
111776,98971,26765,39553,4.226196150133484e-4,1.0546465639197265e-4,1.5393684200956306e-4
111772,66821,4094,55024,2.8533474749984294e-4,1.6131974715813042e-5,2.1414863081774323e-4
111739,13023,18871,28302,5.560997914862775e-5,7.435918291697799e-5,1.1014892682109204e-4
111732,25728,21811,43567,1.0986205509758846e-4,8.59439424832922e-5,1.695589815141869e-4
110962,2862,5368,2381,1.2221128797003194e-5,2.1152037194549195e-5,9.266645281641586e-6
110647,20792,40397,35990,8.878466455181357e-5,1.5918011299333157e-4,1.400699553491309e-4
110628,6934,145848,140018,2.9609121970097888e-5,5.746986439550319e-4,5.449378996408616e-4
110612,14551,37178,32922,6.213474672438626e-5,1.4649598338654061e-4,1.2812956571281155e-4
110605,35729,108661,34037,1.525676837135315e-4,4.281671970187985e-4,1.3246904890854038e-4
110346,16746,71840,24106,7.150769491076712e-5,2.830779344367389e-4,9.381845911770352e-5
110328,8889,10790,9469,3.795723755295646e-5,4.251685568725518e-5,3.685252590166492e-5
110321,7745,108272,75495,3.307220214283359e-5,4.266343835931875e-4,2.938199855260527e-4
110283,10479,17586,16043,4.474675355129157e-5,6.929577609972842e-5,6.243796314715497e-5
110182,2167,4637,2864,9.253384382636592e-6,1.827160888061189e-5,1.1146439347594079e-5
110123,4102,8376,5515,1.7516097248534976e-5,3.300474358076454e-5,2.146390118784265e-5
110031,11757,16410,20430,5.020398716504772e-5,6.466187227320273e-5,7.951178626792843e-5
110021,11174,20965,25093,4.7714497965658174e-5,8.261036881216913e-5,9.765977742638905e-5
109714,9831,7977,5538,4.197970552178142e-5,3.1432526211050475e-5,2.1553415190983243e-5
109387,74711,109090,126966,3.190261193406379e-4,4.2985762622082185e-4,4.94140648815164e-4
109386,5338,10051,12604,2.2793985156674723e-5,3.960490421803539e-5,4.905367372104601e-5
108314,2762174,2489941,3178290,0.011794858215839798,0.009811349598404065,0.012369628740944409
107960,15613,23539,24962,6.666963099497236e-5,9.275294402430953e-5,9.714993679980566e-5
107143,74106,15899,149202,3.1644268715259215e-4,6.264833072953385e-5,5.806812302862192e-4
106940,56547,26589,190008,2.414633717973933e-4,1.0477114697575793e-4,7.394946395103547e-4
106931,4792,2945,4334,2.0462490983661532e-5,1.1604461538365756e-5,1.6867551722232102e-5
106902,389,312,2644,1.6610828448756962e-6,1.2294030560170174e-6,1.0290218447988388e-5
106482,23191,24930,26189,9.902872045118836e-5,9.823403264905206e-5,1.019253142716974e-4
106427,617982,815612,141619,0.002638867091624608,0.003213832965782537,5.51168852642083e-4
105769,1969,2267,2551,8.40789748473071e-6,8.93287412817493e-6,9.928270522245982e-6
105406,200059,22991,38748,8.542791076169329e-4,9.059360788745912e-5,1.5080385189964225e-4
105370,53295,40200,106610,2.275768900196664e-4,1.584038552945003e-4,4.149168641225575e-4
105085,789,1232,532,3.3691371840794973e-6,4.854565913503094e-6,2.0704978117737605e-6
105081,1943,1737,2622,8.296873952682462e-6,6.844465090710125e-6,1.020459635802782e-5
104990,3420,2449,13284,1.4603864600192497e-5,9.650025910851524e-6,5.17001746834636e-5
104933,33767,15029,43732,1.4418967717973684e-4,5.9220187592563315e-5,1.7020114718889115e-4
104931,7618,2589,8180,3.2529894890136386e-5,1.0201681128295057e-5,3.183584981261158e-5
104924,38438,39524,86461,1.6413548172578924e-4,1.5574014867313012e-4,3.364987054582164e-4
104918,95478,53762,216031,4.0770403049625125e-4,2.1184348428713746e-4,8.407738961941678e-4
104417,84517,32749,1505,3.608990714662191e-4,1.290439765432734e-4,5.8573293359389276e-6
104390,773,2322,1252,3.300815010511345e-6,9.149595820742033e-6,4.872675301392384e-6
104378,36446,46264,53460,1.556293711165543e-4,1.8229840699862592e-4,2.0806167860418277e-4
104312,180779,2676,658687,7.719508884673098e-4,1.054449544199211e-5,0.0025635526168116974
104238,1022,1846,875,4.364078836665711e-6,7.2739680814340196e-6,3.4054240325226324e-6
104135,19145,16477,16051,8.175175081014192e-5,6.492587869869357e-5,6.246909845259517e-5
104131,6290,12077,10945,2.685915448397977e-5,4.758814329332538e-5,4.25969897553831e-5
103821,79514,61833,99757,3.3953558181862753e-4,2.4364640757275715e-4,3.882455830998403e-4
102904,115671,133309,66665,4.939308836751071e-4,5.252900384441428e-4,2.5945439214642433e-4
100922,10377,14426,9270,4.4311199694794605e-5,5.6844129763145805e-5,3.607803517883978e-5
100908,2258,3591,2016,9.641966744805456e-6,1.4149956327426632e-5,7.846096970932144e-6
100877,779,973,1728,3.326435825599402e-6,3.834003761232558e-6,6.725225975084696e-6
100869,12842,10346,15319,5.483708456013802e-5,4.076732056907712e-5,5.9620218004816234e-5
100865,16722,28838,12476,7.14052116504149e-5,1.1363309400454726e-4,4.85555088340027e-5
100727,36876,38133,33743,1.574655295311984e-4,1.5025906004838757e-4,1.3132482643361278e-4
100468,4947,150,6534,2.1124362040103005e-5,5.910591615466429e-7,2.5429760718289007e-5
100114,11491,53607,57325,4.906813102947719e-5,2.1123272315353925e-4,2.2310392304498276e-4
100017,162180,233182,158043,6.925306318301811e-4,9.188290493851286e-4,6.150896347108278e-4
99877,3619,14033,6159,1.5453621633946388e-5,5.5295554759893607e-5,2.3970293275779305e-5
98053,81268,198793,218817,3.470254000960362e-4,7.833228260089453e-4,8.516167663137199e-4
98027,29161,28769,38303,1.2452143146380508e-4,1.133612067902358e-4,1.4907195053453072e-4
97891,16853,10756,6698,7.196459944650413e-5,4.238288227730461e-5,2.6068034479813246e-5
97693,14777,20758,21666,6.309979742603642e-5,8.179470716923476e-5,8.432219095844041e-5
95422,83700,60692,34761,3.574103704783953e-4,2.3915041755059237e-4,1.3528679405087912e-4
95404,7664,8710,2878,3.272632113914482e-5,3.43208353138084e-5,1.1200926132114442e-5
94586,4900,2030,8488,2.092366565524656e-5,7.999000652931235e-6,3.3034559072059544e-5
94582,71855,21951,102740,3.068306113587228e-4,8.649559770073572e-5,3.9985516011585743e-4
92552,18724,109911,8497,7.995402361812991e-5,4.3309269003168716e-4,3.306958629067978e-5
91648,2182,2955,3613,9.317436420356734e-6,1.1643865482468865e-5,1.4061482319433453e-5
91401,454,4321,1308,1.9386416749963138e-6,1.702644424695363e-5,5.0906224394738326e-6
90822,7741,19646,8177,3.3055121599441556e-5,7.741298858496898e-5,3.18241740730715e-5
87950,24904,17238,6806,1.0634346315882864e-4,6.79245188449402e-5,2.6488361103256042e-5
87877,155412,4317,12868,6.636303524108527e-4,1.7010682669312384e-5,5.008113880057284e-5
