BinBase name,L1_SAC_748,L2_SAC_748,L3_SAC_748,normL1_SAC_748,normL2_SAC_748,normL3_SAC_748
400553,517,730,389,2.0889658978781907e-6,2.967043314389954e-6,1.4904801100429512e-6
400202,3447,3804,8063,1.3927786170185927e-5,1.546114077799916e-5,3.089393605983629e-5
396760,2652,3327,10015,1.0715546539986387e-5,1.3522401516404626e-5,3.8373157588895004e-5
396036,288730,257841,172957,0.0011666288659465571,0.0010479800208570138,6.626965768449838e-4
391901,43387,47225,77663,1.7530747274901561e-4,1.9194331578365148e-4,2.9757109713692985e-4
391335,2446,4098,5220,9.88319262323028e-6,1.665608698954799e-5,2.0000787080782018e-5
390198,7362,2326,1855,2.974655114154592e-5,9.453894177083606e-6,7.107559393649549e-6
390194,5277856,5201014,4306079,0.02132545686249864,0.021139224406504866,0.016499036251346123
390145,11746,9380,16051,4.746033546707394e-5,3.81244743684627e-5,6.150050448920157e-5
390130,33482,30132,40348,1.3528579534382513e-4,1.2246979335506588e-4,1.5459612205658867e-4
389549,4100,4816,7637,1.6566267275242906e-5,1.9574356989180847e-5,2.926168791876097e-5
385008,52069,61738,96657,2.1038755384259096e-4,2.5093057553946164e-4,3.703479074458137e-4
384914,8524,10624,11012,3.4441673720529395e-5,4.318064133161489e-5,4.219323128995624e-5
383524,48224,66406,115640,1.9485162758080827e-4,2.6990339497997163e-4,4.4308257050222844e-4
382948,1427,1374,930,5.765869122383324e-6,5.584544539687393e-6,3.5633586178404745e-6
382947,167,130,292,6.747723499916013e-7,5.283775765351973e-7,1.1188179746337835e-6
382905,19980,15932,24863,8.073024881935445e-5,6.475470422583665e-5,9.526428528534163e-5
382622,3728,2623,1648,1.506318156148916e-5,1.0661033717321712e-5,6.314424733549572e-6
382616,179475,183560,83891,7.251782485912734e-4,7.460691380676986e-4,3.214341051712422e-4
382613,51993,57443,19270,2.1008047181504986e-4,2.33473793299318e-4,7.383432318901715e-5
382601,1705,2377,2219,6.889142854704672e-6,9.661180764801261e-6,8.502250293535498e-6
381736,56012,54225,79716,2.2631945429778187e-4,2.2039441605862365e-4,3.054373070750229e-4
381214,24292,20221,33655,9.815311332931724e-5,8.218709980860172e-5,1.2895143471335608e-4
380652,7742,7007,8748,3.128196127925136e-5,2.8479551375247132e-5,3.351856041813814e-5
380602,4359,4834,6458,1.7612770500678983e-5,1.964751696131649e-5,2.4744268767756757e-5
380297,23219,3857,7049,9.381759996679635e-5,1.567655625150966e-5,2.7008725695868286e-5
380205,19666,14012,12366,7.946151517925049e-5,5.695097386470142e-5,4.738117491205947e-5
379924,84414,85636,111335,3.410792404322816e-4,3.480626318782166e-4,4.265876685131927e-4
379876,2209,2314,5058,8.92558156366136e-6,9.405120862326512e-6,1.9380072998964645e-5
379063,10813,11331,2250,4.369049952370769e-5,4.605420245938708e-5,8.62102891413018e-6
378996,16182,10232,41757,6.538422854828798e-5,4.158737971621645e-5,1.599948019410373e-4
377666,1624,1610,2250,6.561858062193775e-6,6.543753063243597e-6,8.62102891413018e-6
377276,704,707,4494,2.844549307749026e-6,2.8735611277721883e-6,1.721906841782268e-5
377232,89917,136838,109605,3.633144035580528e-4,5.561702370609487e-4,4.199590551703282e-4
377204,6804,33712,7660,2.74919225709153e-5,1.3702049892426593e-4,2.9349813992105412e-5
376958,14021,25510,29001,5.6652593528336775e-5,1.036839382877914e-4,1.111193153505286e-4
374861,89723,84976,111773,3.625305362772242e-4,3.4538009956657634e-4,4.282658954751434e-4
371572,1382,367,2727,5.584044237655048e-6,1.4916505429878261e-6,1.0448687043925778e-5
371569,1214,1999,1890,4.905231334669485e-6,8.124821349952765e-6,7.241664287869352e-6
371565,112954,124670,16899,4.563966228799481e-4,5.067140958972542e-4,6.474967449772708e-5
371564,7990,8374,12503,3.228401842175386e-5,3.4035644814659555e-5,4.790609978371984e-5
371554,49662,46352,89697,0.00020066194278612517,1.883950571350728e-4,3.4368019133810434e-4
371553,7990,8374,12503,3.228401842175386e-5,3.4035644814659555e-5,4.790609978371984e-5
371547,141310,121090,195888,5.709705435767256e-4,4.921633903280542e-4,7.505582719693923e-4
371541,897,722,1394,3.624376035583631e-6,2.9345277712185574e-6,5.341206358354432e-6
371280,7950,7601,8840,3.212239630199539e-5,3.0893830455723344e-5,3.3871064711515905e-5
371271,3616,15789,1355,1.461063962616545e-5,6.417348889164792e-5,5.191775190509508e-6
370221,17387,10232,47210,7.025309490601181e-5,4.158737971621645e-5,1.8088834446048258e-4
370173,1432,1415,3634,5.786071887353132e-6,5.751186698440801e-6,1.392391958842181e-5
370157,2319,2263,109,9.370042392997146e-6,9.197834274608857e-6,4.1764095628452874e-7
367427,1336,4186,11010,5.39817879993281e-6,1.7013757964433352e-5,4.218556815314368e-5
367202,14089,18821,25134,5.6927351131926173e-5,7.649687975360729e-5,9.630264032344353e-5
366123,1052,890,2908,4.250661749647692e-6,3.617354177817889e-6,1.1142200925462474e-5
361344,2008,1363,991,8.113430411875063e-6,5.5398356678267226e-6,3.7970842906235594e-6
360157,10107,4770,19947,4.083786910997075e-5,1.9387392615945315e-5,7.642829500006876e-5
360148,33869,37758,44478,1.368494893524883e-4,1.5346523488319984e-4,1.704204995745254e-4
360106,1756,2695,2842,7.095211057396718e-6,1.0953673605864282e-5,1.0889317410647987e-5
359906,22760,8398,39721,9.196298614256794e-5,3.4133191444173746e-5,1.5219372866585106e-4
357445,36942,45518,112077,1.4926610870293254e-4,1.850053117594547e-4,4.2943069227065255e-4
356187,4713,5471,6084,1.9043126260541417e-5,2.2236567086338956e-5,2.3311262183808007e-5
355602,4535,4098,4572,1.832390782761624e-5,1.665608698954799e-5,1.7517930753512527e-5
354270,8826,10770,23302,3.5661920724705824e-5,4.3774049994492885e-5,8.928320700313843e-5
354256,124407,136503,23485,5.026730763197912e-4,5.548086486906464e-4,8.998438402148768e-5
354254,2555,9719,10461,1.0323612899572104e-5,3.9502320510350637e-5,4.008203709809592e-5
354252,200110,238541,202297,8.085550596216727e-4,9.695362729560192e-4,7.751147938852413e-4
354246,223487,268659,256979,9.03011066961515e-4,0.001091949164110535,9.846326174774488e-4
353481,498856,362763,481457,0.00201565410435575,0.001474429498435675,0.0018447354301823885
351741,2395,1986,3532,9.677124420538235e-6,8.071983592299245e-6,1.3533099610981243e-5
351285,105482,90199,47650,4.262056109090664e-4,3.66608684814602e-4,1.8257423455924582e-4
351222,9846,13611,12127,3.978328477854675e-5,5.5321132263235155e-5,4.646543006295853e-5
350330,979,1108,1913,3.9557013810884894e-6,4.503402729238451e-6,7.3297903612137934e-006
350308,2288,3055,5907,9.244785250184334e-6,1.2416873048577137e-5,2.2633074575896434e-5
348293,2321,2263,2542,9.37812349898507e-6,9.197834274608857e-6,9.739846888763964e-6
347607,237950,244732,138503,9.614495849131828e-4,9.94699238927784e-4,5.3068371897501e-4
346922,3568,3129,3167,1.4416693082455291e-5,1.2717641822912556e-5,1.2134577142689013e-5
346416,5353,4534,11094,2.1629080176676898e-5,1.8428184092389113e-5,4.250741989927121e-5
346408,1826,2679,7232,7.378049766974036e-6,1.088864251952149e-5,2.770990271421754e-5
346346,2356,3924,5259,9.51954285377373e-6,1.5948873925570108e-5,2.015021824862694e-5
346256,12357,15528,14593,4.9929113346384534e-5,6.311266929568111e-5,5.5914077752845205e-5
346225,28025,24551,30077,1.132364976557762e-4,9.978613755012022e-5,1.1524208295568597e-4
344676,33033,35521,45764,1.334715870495363e-4,1.4437307612389803e-4,1.7534789654500158e-4
342924,31505,39226,31975,1.2729762207476286e-4,1.5943183705515116e-4,1.2251439979080555e-4
342840,31660,32122,5023,1.2792390778882694e-4,1.3055803471895082e-4,1.9245968104744844e-5
342183,2816,770,1436,1.1378197230996104e-5,3.129621030246938e-6,5.502132231418195e-6
341344,10352,10748,29017,4.182780459349136e-5,4.3684632250771544e-5,1.1118062044502908e-4
328993,3869,5471,6084,1.5632899533637758e-5,2.2236567086338956e-5,2.3311262183808007e-5
328824,101,124,590,4.0809585239013014e-7,5.039909191566497e-7,2.2606253597052475e-6
324432,3932,2539,7213,1.5887454372257344e-5,1.0319620514022046e-5,2.763710291449822e-5
323841,8329,8852,12898,3.365376588670687e-5,3.597844851915051e-5,4.941956930420047e-5
321802,35977,37692,5562,1.4536697506375951e-4,1.531969816520358e-4,2.1311183475729804e-5
320847,36706,95863,201371,1.483125381963576e-4,3.896296893799509e-4,7.71566761541026e-4
320842,1681,3048,35068,6.792169582849592e-6,1.2388421948302164e-5,1.3436544087142984e-4
250667,5957,7165,2888,2.4069574185029756e-5,2.912173335288222e-5,1.1065569557336871e-5
250558,2243,2418,3505,9.062960365456058e-6,9.827822923554669e-6,1.342964726401168e-5
242849,3129,3754,5882,1.264289031810611e-5,1.5257918633177927e-5,2.2537285365739432e-5
241382,3342,5275,6070,1.350352810581995e-5,2.1439936278639738e-5,2.3257620226120087e-5
237707,24267,30747,37526,9.80520995044682e-5,1.24969425736367e-4,1.437834360140663e-4
234465,222752,260879,232337,9.000412605109532e-4,0.0010603277983763518,8.90215108809895e-4
232320,25998,28599,12448,1.0504629673701587e-4,1.1623900239484699e-4,4.769536352137444e-5
230854,35714,39719,56147,1.443043096263476e-4,1.6143560740308847e-4,2.1513107130740765e-4
228851,26845,35413,23057,1.0846864512290142e-4,1.4393411629108418e-4,8.834447274359981e-5
228833,6431,8852,12898,2.598479630416759e-5,3.597844851915051e-5,4.941956930420047e-5
228307,4577,4756,2931,1.849361105336263e-5,1.9330490415395372e-5,1.1230326998806916e-5
227159,12369,22177,9819,4.9977599982312076e-5,9.013715011400823e-5,3.762217018126411e-5
224423,1909,1948,4225,7.713415665472855e-6,7.91753476223511e-6,1.618837651653334e-5
224377,26410,54881,41253,1.0671100457052808e-4,2.2306069059867817e-4,1.5806369146427213e-4
223738,1545,1186,788,6.242654375670802e-6,4.820429275159569e-6,3.0192759041487033e-6
223237,1939,2254,1921,7.834632255291706e-6,9.161254288541036e-6,7.3604429084640335e-6
223227,9798,4233,11360,3.9589338234836586e-5,1.720478678056531e-5,4.352661709534171e-5
223171,598,935,747,2.4162506903890872e-6,3.8002541081569957e-6,2.86218159949122e-6
223160,5059,8377,3242,2.044115759645216e-5,3.404783814334883e-5,1.242194477316002e-5
223108,6647,6424,14334,2.6857555750863315e-5,2.6109981166631595e-5,5.492170153561867e-5
222288,15035,9605,21893,6.074971426421393e-5,3.903897402015823e-5,8.388452711868979e-5
219979,41833,48462,45624,1.6902845339639914e-4,1.969710316465287e-4,1.7481147696812236e-4
219417,9102,11056,6528,3.677711335103925e-5,4.4936480662870317e-5,2.5012478556196363e-5
215929,2256,2236,815,9.11548755437756e-6,9.088094316405394e-6,3.122728251118265e-6
215683,21044,16212,21140,8.502939720492969e-5,6.589274823683553e-5,8.099935610876089e-5
215676,13225,15293,17470,5.343631334514328e-5,6.215752521502133e-5,6.6937500057713e-5
215644,12380,13335,9714,5.0022046065245656e-5,5.419934602382197e-5,3.72198554986047e-5
214058,6458,6056,6430,2.6093891235004558e-5,2.4614266180747344e-5,2.4636984852380914e-5
212017,31060,6297,7024,1.2549957599244992e-4,2.5593796918785672e-5,2.6912936485711284e-5
211126,2124,2388,6526,8.582134559174618e-6,9.705889636661931e-6,2.5004815419383802e-5
210861,6354,7313,4679,2.5673673723632543e-5,2.9723270901553058e-5,1.7927908572984494e-5
210845,948,1367,2051,3.8304442382756766e-6,5.556093439412421e-6,7.858546801280444e-6
210842,4322,4481,2312,1.74632700399024e-5,1.8212768618878608e-5,8.858586155319546e-6
210393,19589,32889,31992,7.915039259871543e-5,1.336754624205085e-4,1.225795364537123e-4
210312,133500,149772,179518,5.394138246938849e-4,6.087397414833044e-4,6.878354971585874e-4
210297,12355,14683,21245,4.992103224039661e-5,5.967821504820232e-5,8.14016707914203e-5
210259,33144,27893,53072,1.3392008843186607e-4,1.1336950570997122e-4,2.033489984580964e-4
210228,10399,10116,40079,4.201771058420756e-5,4.11159043402312e-5,1.5356543015529933e-4
209687,679575,237908,1282039,0.002745858800871512,9.669634806025824e-4,0.004912220128018907
209676,182469,176081,252561,7.372756642551946e-4,7.15671169645339e-4,9.677047482585033e-4
209172,6804210,7320854,12475886,0.027492771087044034,0.02975519303606158,0.04780221063795196
208244,4411,7157,8307,1.7822879256364992e-5,2.908921780971082e-5,3.182883875096862e-5
205795,2262,3118,1878,9.13973087234133e-6,1.2672932951051886e-5,7.195685466993991e-6
199152,4120,5007,4597,1.664707833512214e-5,2.0350665582397946e-5,1.761371996366953e-5
190197,14842,13763,51013,5.996988753637932e-5,5.593892758349169e-5,1.9545979910956572e-4
190007,733,775,889,2.9617253445739148e-6,3.1499432447290606e-6,3.4062643131829912e-6
189939,4166,3411,4426,1.6832943772844378e-5,1.3863814719704293e-5,1.6958521766195634e-5
189234,1597,1362,2435,6.45276313135681e-6,5.535771224930297e-6,9.329869069291995e-6
188923,21630,48240,6072,8.739716125939123e-5,1.9606872532352244e-4,2.3265283362932648e-5
187931,7378,8934,6086,2.9811199989449307e-5,3.631173283665733e-5,2.3318925320620568e-5
187846,1965,1756,7686,7.93968663313471e-6,7.137161726121588e-6,2.9449434770668695e-5
187839,750,823,1141,3.0304147454712636e-6,3.345036503757441e-6,4.371819551565571e-6
187836,1397,1532,2481,5.6446525325644735e-6,6.2267265173224785e-6,9.506121215980878e-6
183432,685,584,1584,2.767778800863754e-6,2.3736346515119633e-6,6.069204355547647e-6
170841,29164,41463,32434,1.1783868751589856e-4,1.6852399581445296e-4,1.242730896892881e-4
170728,53590,36176,22102,2.1653323494640666e-4,1.4703528622105614e-4,8.468532491560232e-5
170630,16654,33166,13225,6.729136956143789e-5,1.348013131028181e-4,5.067249217305406e-5
170487,22318,21300,11658,9.017706171923687e-5,8.657263369384387e-5,4.4668424480413174e-5
170319,20246,15510,24100,8.180503591574826e-5,6.303950932354546e-5,9.234079859134994e-5
170278,3331,2832,2164,1.3459082022886372e-5,1.1510502282674452e-5,8.291514031190093e-6
170275,7205,10290,2526,2.9112184321493935e-5,4.182311740420908e-5,9.678541794263482e-6
170242,340,448,594,1.3737880179469728e-6,1.8208704175982185e-6,2.2759516333303675e-6
169614,531,552,757,2.1455336397936544e-6,2.2435724788263763e-6,2.9004972835540205e-6
169611,4563,5196,3174,1.8437043311447165e-5,2.1118845289822194e-5,1.2161398121532975e-5
169610,515,1191,827,2.0808847918902675e-6,4.840751489641692e-6,3.168707071993626e-6
168880,2401,2552,2223,9.701367738502004e-6,1.0372458271675565e-5,8.517576567160618e-6
163829,3393,3503,3639,1.3709596308511996e-5,1.4237743466175355e-5,1.3943077430453212e-5
163410,14343,14311,8754,5.795365159239244e-5,5.816624229073237e-5,3.354154982857582e-5
161401,55785,17670,13133,2.2540224876815257e-4,7.181870597982258e-5,5.031998787967629e-5
161388,4483,4597,4665,1.811379907193023e-5,1.868424399486386e-5,1.7874266615296574e-5
160575,11882,13332,10444,4.800985067425273e-5,5.4187152695132696e-5,4.0016900435189157e-5
146435,1864,2933,3900,7.53159078074458e-6,1.1921011015213335e-5,1.4943116784492312e-5
146430,36060,7759,47181,1.4570234096225834e-4,3.153601243335843e-5,1.8077722897670047e-4
146264,2964,3234,6753,1.1976199074102433e-5,1.3144408327037138e-5,2.587458144760938e-5
138111,6094,7384,5292,2.4623129945202505e-5,3.0011846347199207e-5,2.0276660006034184e-5
135765,10867,12611,12435,4.3908689385381626e-5,5.125668936681056e-5,4.76455531320928e-5
135325,10248,9925,6697,4.140758708211934e-5,4.03395957470141e-5,2.5660013616857697e-5
135323,5796,5697,11047,2.3419045153001923e-5,2.3155131180930916e-5,4.232733618417605e-5
135260,34643,33712,7349,1.3997687736981465e-4,1.3702049892426593e-4,2.815819621775231e-5
135163,403,475,664,1.628342856566559e-6,1.930610375801682e-6,2.544161421769973e-6
134328,44864,38373,29906,1.8127536952109702e-4,1.5596486726450096e-4,1.1458688475821208e-4
133924,5900,8101,8610,2.3839262664373938e-5,3.292605190393564e-5,3.298980397807149e-5
133605,11304,15540,9227,4.567441104374288e-5,6.31614426104382e-5,3.53538816847463e-5
133467,37488,27980,12822,1.5147225063763563e-4,1.1372311224196016e-4,4.912837010532319e-5
132335,38654,39863,128427,1.5618353542859494e-4,1.6202088718017362e-4,4.920768357133318e-4
132248,3450,3595,3725,1.3939907829167812e-5,1.4611672212646418e-5,1.4272592313393298e-5
131989,5744,3841,14136,2.3208936397315914e-5,1.5611525165166867e-5,5.4163050991175213e-5
131524,14308,13019,16627,5.781223223760378e-5,5.2914982068551794e-5,6.370748789121889e-5
131446,637232,672090,661475,0.002574769665448192,0.0027316714262580056,0.002534486711544116
131427,603,411,1469,2.4364534553588956e-6,1.6704860304305084e-6,5.628573988825438e-6
131421,171555,147899,444169,6.931770688790968e-4,6.011270399383011e-4,0.0017018639074490168
130738,7947,8844,3297,3.211027464301351e-5,3.5945932975979116e-5,1.2632681035505424e-5
130659,11081,12282,8729,4.4773367726089426e-5,4.991948765388687e-5,3.344576061841882e-5
130582,37472,39024,31646,1.5140760178973225e-4,1.5861081959007338e-4,1.2125381378513941e-4
130549,4735,3403,3443,1.9132018426408574e-5,1.3831299176532896e-5,1.3192090022822316e-5
130548,44113,52152,18388,1.782409142226318e-4,2.1196882593433545e-4,7.045487985467812e-5
130530,26143,41643,23458,1.0563217692114032e-4,1.6925559553580938e-4,8.988093167451812e-5
130528,4047,4979,3996,1.6352117966562935e-5,2.0236861181298057e-5,1.53109473514952e-5
130463,61555,55195,95183,2.4871623954331146e-4,2.243369256681555e-4,3.6470017561495685e-4
128059,2807,2810,4184,1.1341832254050447e-5,1.1421084538953111e-5,1.6031282211875857e-5
127630,2148,3285,4597,8.679107831029698e-6,1.3351694914754793e-5,1.761371996366953e-5
125960,9743,17834,29639,3.936710782016869e-5,7.248527461483622e-5,1.135638559937353e-4
125942,8701,2107,10039,3.5156851600460614e-5,8.56378118276662e-6,3.846511523064572e-5
125898,296,111,529,1.1960036862126585e-6,4.5115316150313e-7,2.026899686922162e-6
125897,12355,14683,21245,4.992103224039661e-5,5.967821504820232e-5,8.14016707914203e-5
125868,7543,10638,8307,3.0477891233452987e-5,4.323754353216484e-5,3.182883875096862e-5
125802,11073,10582,23820,4.474104330213773e-5,4.300993472996506e-5,9.126795943759151e-5
124996,22570,32167,45651,9.119528107371522e-5,1.3074093464928994e-4,1.7491492931509195e-4
121191,1649,1748,1835,6.662871887042818e-6,7.104646182950191e-6,7.030928025523947e-6
118967,1039,915,315,4.19813456072619e-6,3.718965250228504e-6,1.2069440479782253e-6
118602,15217,21734,10928,6.148509490911495e-5,8.833660191089214e-5,4.187137954382872e-5
118128,717,963,3170,2.897076496670528e-6,3.9140585092568844e-6,1.2146071847907854e-5
118125,2169,2598,1403,8.763959443902894e-6,1.0559422644911097e-5,5.375690474010952e-6
118060,3343,3433,5782,1.3507568658813912e-5,1.3953232463425633e-5,2.2154128525111423e-5
117962,923,1204,1450,3.7294304134266347e-6,4.893589247295212e-6,5.555774189106116e-6
117769,23770,29415,64939,9.604394466646924e-5,1.1955558779832945e-4,2.488182207354221e-4
117750,19518,22316,15914,7.886351333614416e-5,9.070210767661125e-5,6.09755796175412e-5
117745,111572,93416,8961,4.508125786422931e-4,3.7968399761239993e-4,3.4334684488675796e-5
117300,844,939,1633,3.4102267269036615e-6,3.816511879742694e-6,6.256951207455371e-6
117249,15663,16410,26422,6.328718154442186e-5,6.66975079303276e-5,1.0123770043073227e-4
117245,5690,3973,4646,2.2990746535641985e-5,1.6148031627494913e-5,1.7801466815577253e-5
117242,5926,5832,5226,2.3944317042216942e-5,2.3703830971948234e-5,2.00237764912197e-5
117235,19233,17483,5724,7.771195573286508e-5,7.105865515819119e-5,2.1931897557547177e-5
117213,33220,26477,68261,1.3422717045940717e-4,1.0761425456863398e-4,2.6154669098108456e-4
117212,12921,13241,21409,5.2207985234978925e-5,5.3817288391558054e-5,8.203004801005024e-5
117201,124714,105529,175682,5.039135260889375e-4,4.28916594416791e-4,6.73137600752097e-4
117200,14145,12673,11921,5.715362209958803e-5,5.1508684826388884e-5,4.5676126971264836e-5
117199,337432,337643,136237,0.0013634118778584792,0.0013723306928774893,5.220013849663793e-4
117196,3348,2187,1076,1.352777142378372e-5,8.888936614480588e-6,4.122767605157366e-6
117195,9905636,9363704,6148558,0.040024247196894645,0.03805824020702256,0.023558620576980636
117192,41611,42041,59542,1.6813145063173965e-4,1.7087324380858637e-4,2.2813924604672852e-4
117191,993,730,1487,4.012269123003953e-6,2.967043314389954e-6,5.697542220138479e-6
117190,35908,10427,10084,1.4508817690717617e-4,4.237994608101925e-5,3.863753580892833e-5
117182,20714,29892,42461,8.369601471692234e-5,1.2149432705992398e-4,1.6269222609905848e-4
116942,63375,54700,74378,2.560700459923218e-4,2.223250264344253e-4,2.849843949222998e-4
115895,33835,20739,18295,1.367121105506936e-4,8.429248122894966e-5,7.009854399289407e-5
114282,1541,2352,3676,6.226492163694956e-6,9.559569692390646e-6,1.4084845461485575e-5
113559,6156,6060,9007,2.487364423082813e-5,2.4630523952333044e-5,3.451093663536468e-5
113534,7234,7022,8797,2.9229360358318825e-5,2.8540518018693504e-5,3.3706307270045866e-5
112543,2620,2343,852,1.0586248844179613e-5,9.522989706322824e-6,3.2644962821506284e-6
112530,3400,3594,1705,1.3737880179469727e-5,1.4607607769749993e-5,6.532824132707536e-6
111776,10635,35198,41424,4.297128109078251e-5,0.00014306026106835287,1.5871888966174604e-4
111772,30305,29269,8396,1.2244895848200884e-4,1.1896217913545146e-4,3.216984833912755e-5
111739,18823,15215,16183,7.605532900534078e-5,6.184049866910021e-5,6.200627151883053e-5
111732,41244,42490,87735,1.6664856768295572e-4,1.7269817866908101e-4,3.3616265412498284e-4
110962,6919,2237,817,2.7956586165220896e-5,9.092158759301817e-6,3.1303913879308256e-6
110647,19382,25705,52305,7.831399812896536e-5,1.044765046525942e-4,2.004101854904796e-4
110628,142549,112710,73340,5.759767887362441e-4,4.5810335885601604e-4,2.8100722691658107e-4
110612,51062,32199,18744,2.0631871697767153e-4,1.3087099682197552e-4,7.181891820731382e-5
110605,43067,52320,81172,1.7401449579094785e-4,2.1265165234093478e-4,3.110160706745667e-4
110346,22283,33441,46196,9.003564236444821e-5,1.3591903489933486e-4,1.7700313409651459e-4
110328,17498,16441,24180,7.070159628834155e-5,6.682350566011676e-5,9.264732406385234e-5
110321,74670,19295,38411,3.01708092059119e-4,7.842342568651255e-5,1.4717437405362415e-4
110283,9717,6940,11382,3.926205344232569e-5,2.8207233701186684e-5,4.361091160027987e-5
110182,2273,2001,3480,9.184176955274908e-6,8.132950235745613e-6,1.3333858053854678e-5
110123,5544,7519,2736,2.240082579852358e-5,3.0560546138216525e-5,1.0483171159582299e-5
110031,12380,13335,9714,5.0022046065245656e-5,5.419934602382197e-5,3.72198554986047e-5
110021,15336,14372,28697,6.196592071539639e-5,5.841417330741427e-5,1.0995451855501945e-4
109714,6673,7715,8998,2.696261012870632e-5,3.135717694591575e-5,3.447645251970816e-5
109387,35493,40395,113355,1.4341134741468206e-4,1.6418317080107148e-4,4.3432743669387846e-4
109386,6628,6951,8377,2.6780785243978044e-5,2.8251942573047355e-5,3.209704853940823e-5
108314,4308609,4836433,8862608,0.01740916299476026,0.01965740575088349,0.033957688810045086
107960,12903,16088,8458,5.213525528108761e-5,6.538875731767888e-5,3.240740558031692e-5
107143,114402,139229,96394,4.6224734361520464e-4,5.658883200262999e-4,3.6934020495496203e-4
106940,27790,28292,70974,1.122869677021952e-4,1.1499121842564463e-4,2.719417360673224e-4
106931,2151,1761,7686,8.691229490011584e-6,7.157483940603711e-6,2.9449434770668695e-5
106902,412,535,1096,1.664707833512214e-6,2.174476949587158e-6,4.199398973282968e-6
106482,17312,18068,22660,6.995005343146468e-5,7.343635425259958e-5,8.6823340086306615e-005
106427,202861,202605,294195,8.196706209080613e-4,8.234764530301049e-4,0.0011272282672855681
105769,1063,1154,1425,4.295107832581271e-6,4.690367102473982e-6,5.459984978949114e-6
105406,27403,37417,41148,1.1072327369353203e-4,1.5207925985551905e-4,1.5766137678161274e-4
105370,37375,47167,66361,1.5101566814931797e-4,1.9170757809565885e-4,2.542667110091524e-4
105085,791,942,991,3.1960774182236923e-6,3.828705208431968e-6,3.7970842906235594e-6
105081,2592,5286,3235,1.0473113360348687e-5,2.1484645150500408e-5,1.2395123794316058e-5
104990,10822,8464,8661,4.372686450065335e-5,3.440144467533777e-5,3.3185213966791775e-5
104933,44494,45350,74002,1.7978036491333118e-4,1.8432248535285537e-4,2.835437252015385e-4
104931,6466,9693,19628,2.6126215658956252e-5,3.9396644995043595e-5,7.52060246784654e-5
104924,47033,53802,47537,1.900393289649999e-4,2.1867515671343603e-4,1.8214126732933616e-4
104918,186972,175607,269795,7.554702743870041e-4,7.137446237124338e-4,0.0010337379981723341
104417,8677,7310,10008,3.505987832860554e-5,2.9711077572863786e-5,3.834633661005104e-5
104390,1367,1421,1423,5.523435942745622e-6,5.775573355819349e-6,5.452321842136554e-6
104378,43601,61518,51212,1.761721510897234e-4,2.500363981022482e-4,1.9622228122241546e-4
104312,98467,101579,9755,3.978611316564252e-4,4.128620449759139e-4,3.737694980326218e-5
104238,1056,1350,1024,4.266823961623539e-6,5.4869979101732025e-6,3.923526048030802e-6
104135,5438,13637,19141,2.197252718116364e-5,5.54268077785422e-5,7.334005086460701e-5
104131,7282,10644,17956,2.9423306902028987e-5,4.3261930189543384e-5,6.879964230316511e-5
103821,133354,145293,156638,5.388239039567664e-4,5.905351017502186e-4,6.001692120228991e-4
102904,90870,66357,128011,3.671650505612983e-4,2.697042372780468e-4,4.904829032563193e-4
100922,19587,24042,13692,7.914231149272751e-5,9.77173361158401e-5,5.2461834618786854e-5
100908,2238,3310,2513,9.04275760048625e-6,1.3453305987165408e-5,9.62873140498184e-6
100877,700,729,681,2.828387095773179e-6,2.962978871493529e-6,2.6092980846767344e-6
100869,10669,10548,15675,4.3108659892577215e-5,4.2871743671486625e-5,6.0059834768440253e-5
100865,8870,18169,29235,3.583970505644014e-5,7.384686298513845e-5,1.1201590235759814e-4
100727,20630,28142,19552,8.335660826542955e-5,1.1438155199118094e-4,7.491482547958812e-5
100468,3203,3464,1785,1.2941891239659276e-5,1.4079230193214796e-5,6.839349605209943e-6
100114,24368,6818,6613,9.846019535685832e-5,2.7711371667822884e-5,2.533816187073017e-5
100017,96704,76453,114013,3.907376367280707e-4,3.1073885276034955e-4,4.368486087052108e-4
99877,6498,6338,5089,2.6255513354763025e-5,2.576043907753908e-5,1.949885161955933e-5
98053,78101,83951,57560,3.155712293814015e-4,3.4121404559774113e-4,2.205450774654814e-4
98027,11370,37703,12390,4.594108754134435e-5,1.5324169052389648e-4,4.747313255381019e-5
97891,18045,17861,11366,7.291177877603859e-5,7.259501457303968e-5,4.354960650577939e-5
97693,15491,22811,10928,6.259220642946045e-5,9.271400691034142e-5,4.187137954382872e-5
95422,22702,39579,43565,9.172863406891817e-5,1.6086658539758903e-4,1.669222776195917e-4
95404,11903,10612,22199,4.809470228712593e-5,4.31318680168578e-5,8.50569870510115e-5
94586,7234,7078,9729,2.9229360358318825e-5,2.876812682089328e-5,3.72773290246989e-5
94582,97169,92909,176182,3.926164938702629e-4,3.7762332506391264e-4,6.750533849552371e-4
92552,4275,7271,14116,1.72733640491862e-5,2.9552564299903227e-5,5.408641962304961e-5
91648,7429,8351,5630,3.0017268192141354e-5,3.394216262804179e-5,2.157173012735685e-5
91401,1631,1122,574,6.590141933151507e-6,4.560304929788395e-6,2.199320265204766e-6
90822,5202,8076,9046,2.1018956674588684e-5,3.282444083152503e-5,3.4660367803209605e-5
87950,1437,1834,825,5.80627465232294e-6,7.454188272042706e-6,3.161043935181066e-6
